apices,coty,leaves,flower,fruit,root
Solyc02g081250,4.58752761241398,5.3117008008699,2.59284473518805,9.03549137582949,1.81127571084326,4.80793269473219
Solyc02g081270,7.58152801902357,9.16802947487974,3.61088002796554,2.12979257252838,1.26765543260158,3.6815687747446
Solyc02g081290,20.6084214829484,54.2325247771843,53.8068080956783,35.10747608538,41.8135116811739,54.8931104325749
Solyc02g081300,4.86791221708032,15.6057687884374,3.79458306234019,2.2653642146856,2.02690521896794,26.8737430873204
Solyc02g081310,34.6153430824825,9.73064096593892,37.2853084347957,34.0720189927102,37.1738842427173,28.781480525844
Solyc02g081320,11.013833431394,2.42491598085631,6.6809339431639,12.9182728944096,12.5254405316082,16.4363153003825
Solyc02g081330,28.2572348160711,56.6837181228201,36.2740383293273,140.734825866845,14.4909061727132,9.97565918018992
Solyc02g081340,256.371042127703,12.7523299944812,72.5676493773299,3.14332173337289,0.11912282746178,0.416400419057713
Solyc02g081345,0.173239635253349,0.255747673207669,0.0772541740528204,67.5454539456635,0.228688259279597,0.145182473734504
Solyc02g081360,4.67599391614192,2.16916830764864,1.43627932770242,0.63312402023008,1.30655808314228,0.984609561345805
Solyc02g081370,0.172149398896837,0,0.418261621018611,0.223512355075232,0.258526900110138,0.678626400343442
Solyc02g081380,35.0934461223318,35.7110940548333,28.3945960569533,36.6499740518865,39.1630984013556,53.5487046988288
Solyc02g081390,35.000568912301,43.9561670038346,56.0814769690118,167.530753878566,185.740446294767,131.56008115429
Solyc02g081400,25.322079591771,54.0216567922495,41.1033298266433,45.6989180111622,219.677666018723,103.108323983681
Solyc02g081410,42.561376896603,32.3484650824169,32.732498866091,21.5313893470064,39.0044439258323,34.558646454553
Solyc02g081420,5.15372636688965,6.9973116254766,3.31481021486188,1.62857843708905,5.30435152940327,3.3279173397696
Solyc02g081430,54.9456678493959,41.7645161367475,39.3313133188899,52.4058445211796,74.7785022349858,152.695319120652
Solyc02g081440,44.9101237691391,6.07661312630232,42.1898395702382,1.60037801949326,1.4312122957814,9.48648924160632
Solyc02g081450,1.57722428957116,0.788931663507676,2.25693760200378,1.75070902027433,6.22447971292056,28.3024677149916
Solyc02g081460,20.9612696571964,6.92910832096055,12.6388759570264,9.30906054768585,13.6191862377315,14.6319503035795
Solyc02g081470,0.16651258697381,0.104622887846984,0.315504946190745,0.393564634664333,0.00793619645926847,0.125821949206731
Solyc02g081480,1.71987583605317,4.45224790177326,2.61011471838829,0.582144230085991,3.16389741189684,0.0407246027589446
Solyc02g081500,6.33603799216997,6.43391898198134,8.88292765307189,4.14655881666126,6.70531773215785,0.257121301648106
Solyc02g081510,0.0726425791059121,0.254966520771578,0.14386067560696,0.075788086865198,0.205157055312236,0.17039358412184
Solyc02g081520,7.82020148546836,7.53438861483938,6.56615002377521,6.62653970135884,13.6453422344236,11.5828030491299
Solyc02g081530,2.679748799114,4.14383454216727,3.98915073629837,3.65033999858855,6.27932630727299,7.17977409448354
Solyc02g150133,4.98356075529724,0.150343632924594,5.58333335476123,2.29509355671143,3.14719852258869,4.14627084907112
Solyc02g081540,0.540076136080343,0,0.80793104971985,0.391465904178518,0.0996928816684367,0.8553408821732
Solyc02g081550,1.12512263233764,0,1.50838124792255,1.90366992883665,11.9746098398401,1.71403791004819
Solyc02g081560,10.6449872384012,3.66955269463663,26.3532423077869,11.8702784075133,57.9897310567095,18.6712897058348
Solyc02g081570,0.299434850663426,0.568835184312531,2.38866967468956,1.53084153714292,0.537857273220131,3.39902671590295
Solyc02g081580,37.2551466590988,77.3230684363208,54.8153776529466,128.080824425975,132.227546249843,100.66611748021
Solyc02g081590,12.2716048800452,50.7450955254377,20.6831424685303,30.5501226199161,41.1444906384878,48.8277048065755
Solyc02g081600,10.8382280651377,8.37832942205366,4.48422951485661,27.0038198546405,19.411577745673,28.3517300652092
Solyc02g081610,8.78460983326624,3.16118195796566,9.75134705842233,8.69555083320865,11.5216608301753,11.8356451048139
Solyc02g081620,39.4430905111996,22.0854212786141,57.3083468837951,47.6936167290137,42.39059276999,50.1847987219709
Solyc02g081640,15.9256987686835,18.8979020515002,13.8444933001966,14.3859432301446,20.2740936711218,21.3260413059818
Solyc02g081650,17.8650585154245,13.166903020571,16.2577501737792,11.5768151019124,16.150840910206,12.7024205226202
Solyc02g081660,23.7949312055658,5.82943260365628,11.330871551429,6.32946568244326,9.86467788831624,9.86247024238099
Solyc02g081670,0.067802691929248,0,0.0238245601680704,1.53734270448045,0.0472710066506486,0.058794656760903
Solyc02g081680,42.7178201791758,10.4917074335596,17.4936698221457,8.75204495776049,14.2528388350017,15.7964383720127
Solyc02g081690,2.79771669349833,9.92129718125722,3.22323128857966,17.2172533635365,1.27869068901966,72.4000918535974
Solyc02g081700,293.094064038442,22.0056244075138,316.68136804912,131.244459245585,181.77478189818,225.852089514359
Solyc02g081720,0,0,0,52.9651626712033,1.31360291720762,0.734871559255825
Solyc02g081730,26.1343464667533,14.1147454675648,35.2047527868333,17.5676025836819,27.7288584325614,20.3504857688425
Solyc02g081740,0,0,0.00384141817476034,0.055810207546506,0.162282786400768,0
Solyc02g081750,0,0,0,0,0.160915285791793,0
Solyc02g081760,0,0,0,0,0.170057663757422,0
Solyc02g081770,13.6877633574613,2.576040766217,2.19052666572537,3.40548206880386,0.33061611052925,0.059676131376005
Solyc02g081780,0.084624675716458,0,0,0,0,0
Solyc02g081800,0.0161615863884821,0,0.157173456552151,0.830555742055342,0.100589547981873,0
Solyc02g081810,189.132781164221,188.304410616654,223.052179379904,57.8066444156288,107.077103738325,123.026947883817
Solyc02g081820,0.0474681745252336,0,0.0214558362309414,0.07546455180921,0.0255834202673112,0
Solyc02g081830,13.0183214914064,11.7293265385328,17.2781190563157,7.3282142472625,34.8785622117883,23.2534169063743
Solyc02g081840,18.6321631898969,0,9.68835900643953,4.47569649926407,6.17100851155761,7.26907715644337
Solyc02g081850,3.86222196580635,28.7564384690587,8.57292823404694,7.40370760269502,9.08040823191268,3.26106769599617
Solyc02g081860,1.89546580389668,1.23067416365246,2.37869294515941,0.863259996538072,1.95188038649973,2.8199262081794
Solyc02g081870,0.0170642350210142,0,0.0470097938323226,0,0.0134336727386527,0.0183884523202824
Solyc02g081880,89.7783593016236,57.5470895472149,61.8072305726502,101.706477753168,128.334254411419,76.4036711553366
Solyc02g081890,0.0775913291771519,0,0.191772831649752,3.04658564599139,0.164207142910187,4.29432383577824
Solyc02g081900,6.85745346209738,18.2895698153635,2.17871911080273,0.947945703640235,0.868749231466735,0.58803203823696
Solyc02g081910,18.2646118371846,9.44391625021759,12.1016807779991,3.57264549712689,7.29722844447696,7.87576293769933
Solyc02g081920,124.640011496647,46.9391057548553,33.1158517189149,9.92634400241706,20.4044503644995,4.89581163791111
Solyc02g081930,5.41367170980423,0,5.16426610426232,8.85926124859031,9.70456947904254,10.8548663552792
Solyc02g081940,21.7003228626241,18.1059184457346,13.0067380394985,10.9834383571331,12.2392281596817,14.9048764861618
Solyc02g081950,38.1872749557142,26.6469789828509,29.5380086958863,44.0189608491673,36.2963365415221,46.9749257718356
Solyc02g081960,15.0698468596353,25.4333919790706,28.5406402614578,19.8865768686196,20.9764465697813,23.1647134278989
Solyc02g081970,2.23358196900093,3.66877154220054,10.8015635253593,13.4679157981673,8.02475580790585,128.355732337914
Solyc02g081980,204.885117530942,25.8502613212177,124.813353152391,36.3403735070885,59.2146271833013,1.71132735414269
Solyc02g081990,0.012789806452349,0.568835184312531,0.023249885767321,0.025929697486333,0.0309560615229551,16.181690200186
Solyc02g082000,856.713414544943,1.57786332701535,272.885144099444,174.896000596064,306.039645108709,252.879043109158
Solyc02g082010,25.1185107115961,3.51764675683986,15.0429153000902,9.63125765117693,11.8039885040684,16.452980736075
Solyc02g082020,182.119644681323,23.6881233854938,78.9252082193938,60.1231288951664,58.2576532679825,50.2144686856265
Solyc02g082030,32.1308808628132,47.9419917236892,27.5074153817366,18.7466492417566,27.1467015197324,15.9453907233644
Solyc02g082035,0,0,0,0,0.865029158202101,0
Solyc02g082040,0.449449356191599,0,0.0196504601130361,0.118641417861124,0.0253028561016255,10.6661805271372
Solyc02g082050,0.861854892473221,9.31526126117767,0.756417611226808,0.290706150880603,0.386033903877283,0.827626136780058
Solyc02g082060,11.2188912541105,10.21816411553,58.8862277539927,41.8795642020127,13.7273922922898,9.84443417608343
Solyc02g082070,4.4139687971588,125.903840666817,1.71817481867315,8.91032646343153,4.09616695818399,50.3543407651118
Solyc02g082080,62.3769926960245,21.8940693414638,52.8239846084761,180.838876115876,77.7940910142837,98.7906464931011
SolycCLE22,12.7433548301397,0.418491551387937,2.02330465911309,3.91958905473031,2.16963185976927,0.540738823080535
Solyc02g082090,0,0,0.0216200415518029,0.0604572240033875,0.114857660553465,44.4608057483895
Solyc02g082100,6.66524249610839,13.0514421923405,11.9180467466536,7.45974447302289,6.1653100933742,7.93059960935103
Solyc02g082110,13.8523772914873,5.10712917667479,12.1447297141216,16.0067711928949,12.6445495271782,16.1247645454394
Solyc02g082120,34.0126187152353,44.6590270505179,27.9393468986008,217.204628423333,4.77878663448943,15.4818381512806
Solyc02g082125,0.127396117035485,0,0.250786593539815,0,0.0165887205385189,0
Solyc02g082130,82.9747162977107,51.9834142634626,99.9349110719871,75.4583921048547,88.0984520697027,107.342718469974
Solyc02g082140,19.4931935983972,24.3149941295355,28.6472192730471,22.8882804537379,126.641295335952,50.0472820004619
Solyc02g082150,0.407619802293061,0,2.67386018602146,0.13718561691556,1.96155493319426,3.04788468166403
Solyc02g082160,2.46440522041146,0,2.13694314977678,0.811341863368319,1.39116531560795,1.84797608909772
Solyc02g082170,0.081149593596418,0,2.66251354312774,0.290291327320313,0.460752023174693,42.2567412554676
Solyc02g082180,90.3578751410741,7.63589965605968,85.3338894627707,13.0922801748571,17.1505788974886,27.8307873650578
Solyc02g082190,61.129713151297,20.0736269758148,34.9203607744325,18.2898673034524,27.7947600115495,32.8047145666462
Solyc02g082200,245.665078312793,210.201340453611,128.111269208264,133.16962390147,233.909192386373,92.3127462198312
Solyc02g082210,7.32246916240879,3.74936232885459,8.78181723890354,4.47532881352131,9.32275548070591,9.26032937287428
Solyc02g082220,20.2098620767447,64.1127026973764,25.6001735516714,22.9771315928992,56.2412515276597,61.1944202814504
Solyc02g082230,19.3236623040064,35.3825288299795,22.4917556136478,23.9142816715978,35.8466396519186,37.9478989151078
Solyc02g082240,0.616800510395981,0,0.666611909729,3.46811014993438,2.12546158302462,33.2145663240165
Solyc02g082250,53.4393178847447,53.5806100139367,49.599151521979,52.3335957715668,50.8491255358834,63.4237194387313
Solyc02g082260,21.7371310809875,20.1092182654586,107.748328168959,120.575173989785,75.6628039259788,139.801829837861
Solyc02g082270,8.9830506462154,15.8321017240036,39.6237283554328,52.9882756833697,146.494742858115,84.0206101014561
Solyc02g082280,9.05465975325761,17.163518539558,11.7321123418431,7.05253735285456,18.0708685466033,21.4819125429128
Solyc02g082290,0.399903321110738,1.58948241983494,0.989984752439768,2.48953758204989,3.70008952198777,0.35409694280648
Solyc02g082300,2.20324608245854,0.615337081826232,3.56079783996652,7.96600044313366,2.36815246976013,4.05791873359165
Solyc02g082310,0.511856585224353,0,0.66902568694053,0.285168737307469,0.389415790617519,0.0636417990334975
Solyc02g082315,0,0,0.0999237548131285,0,0.0653061806478153,0
Solyc02g082320,0,0,0.0325963436063941,0.078854422275386,0.0257759836456673,0
Solyc02g082330,1.04877755816176,0,2.53027604004962,3.20099772802975,1.80862741936746,0.760026363284422
Solyc02g082340,59.3571159315138,67.1839328025726,76.5765569105544,55.7370727679723,184.915368931846,108.885063628849
Solyc02g082350,26.5234186175616,27.9683134842225,13.4899340240645,38.3425001144181,15.5670413730554,23.1877757262187
Solyc02g082360,11.3116129042391,11.0442493735537,5.30594361140777,2.47850538575449,2.28123029241041,6.68483993136896
Solyc02g082370,0,0,0.0605950511086165,0,0,0
Solyc02g082375,0,0,0,0,0.00736192001687342,0
Solyc02g082390,0.0477884775902904,0,0.0217276805288919,0,0.0161248149148173,0
Solyc02g082400,2.05043766085664,2.39159548103438,1.98298276084324,9.27649798122245,19.9886350034359,8.01844120940567
Solyc02g082410,0.24478602772933,0.255747673207669,1.0037381368181,1.30564508468722,1.68762226554299,1.03175643934464
Solyc02g082420,11.6888033122501,20.3137771265361,20.2074701038739,301.757475678042,59.5460407947138,32.4303257714486
Solyc02g082430,4.94806709292808,5.98282817883883,14.8046255785224,36.1023120512394,38.0655080292258,53.2632363318944
Solyc02g082440,1.01797804137846,0.906735949046427,2.16228576505559,6.29993731790963,3.01133075850919,5.54836888724581
Solyc02g082450,0.0682126323843639,0.568835184312531,1.3708720290586,114.531165466978,5.84889281006105,1.25141455127896
Solyc02g082460,38.7178448658138,14.5200811474964,33.8974283593684,34.125206588838,43.2884387778103,56.8026825883959
Solyc02g082470,16.2094196015683,37.9733132987604,21.3093308789913,31.5192539249118,38.4676360270146,53.0258648596729
Solyc02g082480,13.4318829699501,12.360188475359,9.23950521511784,5.87794468357272,17.0045384539523,24.2484740217854
Solyc02g082490,9.9962210938515,0.974145338008707,9.27867775357431,6.14920715575832,4.7067737598021,9.33156513153926
Solyc02g082500,113.84379542902,8.51087741015635,79.6117973862043,54.5903566134746,98.605044974966,86.0965093400202
Solyc02g082510,18.5068932798708,8.37832942205366,27.9352177297676,14.7979063281698,49.6499417541568,63.5755662116024
Solyc02g082520,0,0.104622887846984,0.618233414554236,0,0.240626670163056,0.0637330352210105
Solyc02g082540,11.6757350022859,56.0946240276399,29.3208670158536,19.3800745854252,51.2256053860359,54.5646031899061
Solyc02g082550,5.79528425052602,5.37138409607537,11.1258211851478,9.33589040768078,6.75840746138977,7.89239630439837
Solyc02g082560,2.75505800550254,0,6.90530664093195,1.56163036748214,5.68757672552249,4.22294618007127
Solyc02g082570,36.4428535819349,17.6827399797301,28.6607043040487,28.1019746678005,56.9846287593148,46.9689706009669
Solyc02g082590,1.88278132491814,0,3.15942632312334,4.12605342648256,3.96026686170299,5.06058041410919
Solyc02g082600,4.72055228011138,1.48564068442404,6.76419375252992,9.95855727098099,4.75123678845565,6.43981875452651
Solyc02g082610,1.54661186738313,4.67934922665786,11.7023607631897,0.923364729239353,7.6246439447384,5.12563132826135
Solyc02g082630,0.474747426790372,0.278217469528429,2.6171889807977,0.225486151541706,2.80234739391321,2.02407985220567
Solyc02g082633,1.05878042920835,7.56536565735304,3.18804915119589,0.777373126720644,4.51835839586712,4.21503769429356
Solyc02g082635,0.603119083854632,3.03174581648964,3.03088275356717,0.6967156290806,2.0422564680014,1.69063542887936
Solyc02g082637,0.908565556157281,0,1.43452044905555,3.09023826157923,0.438672397327901,0.512299939165065
Solyc02g082660,7.00750722886012,5.16370062525358,9.28674640664094,5.71223678109675,5.46895820339065,4.79993456212092
Solyc02g082670,19.5542900900937,7.69636410370124,14.6729995534367,38.8490899200343,74.177214091555,89.2569982906408
Solyc02g082680,5.01326665378051,53.7551183199093,13.1888032304424,22.7451171857801,18.5937954083949,22.7576429933111
Solyc02g082690,6.93848062058986,13.7357509680012,6.46634627799016,4.00760520156515,12.2415151816355,6.05055302584442
Solyc02g082700,1179.2632293419,240.720176876691,923.904147110265,536.041982189207,288.927227693699,532.364135865583
Solyc02g082710,13.1085464324423,9.65159972103936,9.00360253376936,12.2513392622057,16.9898801440778,21.11694899202
Solyc02g082720,8.10363804283042,0.127873836603835,2.87033402503935,1.63864241222571,1.77111719224729,0.572846677403298
Solyc02g082725,0,0,0,0,0,0
Solyc02g082730,13.8607803272249,13.1343764363028,21.0811306376169,15.8671583669601,26.0708464478487,30.6211335199122
Solyc02g082733,0,0,0.0447178793166674,0,0,0
Solyc02g082737,1.07628836199028,0.104622887846984,0.583461001969661,0.631775867374293,0.17533578688814,0.87778615204479
Solyc02g082740,2.36929742858072,0.578904735377618,2.49156354468629,7.66044134417892,46.3188721852483,139.699510783551
Solyc02g082750,0.0443334474024916,0.232496724450819,0.148088031023729,1.54265776077929,0.0349494041877218,0.479972885296138
Solyc02g082760,107.622377993369,627.871614596558,259.479198760228,657.579228572947,33.9332287985283,227.695019838172
Solyc02g150134,0.38800577117563,0.428561102453023,0.0497638297027202,0,0,0.198721517482096
